seed,nulleff,cens,var,est,lower,upper
13,1,3,RR for N+ | sympt.,0.7184982686349554,0.5943364075598309,0.8374006774468312
13,1,3,RR for N+ | asympt.,0.5866968033580884,0.4761605230384029,0.7121465663074504
14,1,3,Pr(Infec. | Plac.),0.73625,0.7046371387277293,0.7656048422650887
14,1,3,Pr(Infec. | mAb),0.3425,0.3104389629075192,0.37606638309726886
14,1,3,Pr(Sympt. | Plac.),0.4375,0.4035037708718645,0.4720935886538451
14,1,3,Pr(Sympt. | mAb),0.1125,0.09242990452594133,0.13627372453345765
14,1,3,Pr(Asympt. | Plac.),0.29875,0.26805591116118055,0.33136758651160414
14,1,3,Pr(Asympt. | mAb),0.23,0.2021697910634702,0.260410802087595
14,1,3,"Pr(Sympt. | Infec., Plac.)",0.5942275042444821,0.5540849795655204,0.6331488893693648
14,1,3,"Pr(Sympt. | Infec., mAb)",0.3284671532846715,0.2755637122366226,0.38611384877610155
14,1,3,"Pr(Asympt. | Infec., Plac.)",0.4057724957555178,0.36685111063063514,0.44591502043447967
14,1,3,"Pr(Asympt. | Infec., mAb)",0.6715328467153284,0.6138861512238983,0.7244362877633774
14,1,3,"Pr(N+ | Infec., Plac.)",0.7555178268251274,0.7192266308894918,0.7884976443303321
14,1,3,"Pr(N+ | Infec., mAb)",0.4854014598540146,0.42683583764651695,0.5443707632907363
14,1,3,"Pr(N+ | sympt., Plac.)",0.8371428571428572,0.794836775482356,0.8721285959202948
14,1,3,"Pr(N+ | sympt., mAb)",0.5333333333333333,0.4310218745393535,0.6329157504230247
14,1,3,"Pr(N+ | asympt., Plac.)",0.6359832635983264,0.5732779562299729,0.694386388712024
14,1,3,"Pr(N+ | asympt., mAb)",0.46195652173913043,0.39143487133825366,0.534034191306943
14,1,3,PE for infec.,0.5348047538200339,0.48438016142607143,0.5816566047188494
14,1,3,PE for sympt. infec.,0.7428571428571429,0.6834683718541977,0.7918206923146897
14,1,3,PE for asympt. infec.,0.2301255230125523,0.09217584255484101,0.34765787925799274
14,1,3,RR for sympt. | infec.,0.5527632950990615,0.4584321286600821,0.6591480824702882
14,1,3,RR for N+ | infec.,0.6424751906831788,0.5608502474328269,0.7276924572228161
14,1,3,RR for N+ | sympt.,0.6370875995449374,0.5125959202073377,0.7616601668417147
14,1,3,RR for N+ | asympt.,0.7263658466819222,0.6015196891711091,0.8680593196857448
15,1,3,Pr(Infec. | Plac.),0.725,0.6930387592654921,0.7548107464419537
15,1,3,Pr(Infec. | mAb),0.3,0.26926228206818986,0.3326492684140806
15,1,3,Pr(Sympt. | Plac.),0.435,0.4010378274097924,0.46958342649694557
15,1,3,Pr(Sympt. | mAb),0.12125,0.10042246658182123,0.14569753214397838
15,1,3,Pr(Asympt. | Plac.),0.29,0.25961920880100253,0.32238791920538146
15,1,3,Pr(Asympt. | mAb),0.17875,0.1537543179923049,0.20681610996984195
15,1,3,"Pr(Sympt. | Infec., Plac.)",0.6,0.5595985685585426,0.639085506111847
15,1,3,"Pr(Sympt. | Infec., mAb)",0.4041666666666667,0.34406412233642336,0.46728871231904207
15,1,3,"Pr(Asympt. | Infec., Plac.)",0.4,0.360914493888153,0.44040143144145744
15,1,3,"Pr(Asympt. | Infec., mAb)",0.5958333333333333,0.5327112876809579,0.6559358776635766
15,1,3,"Pr(N+ | Infec., Plac.)",0.7948275862068965,0.7600739104536898,0.8257015510745279
15,1,3,"Pr(N+ | Infec., mAb)",0.5,0.43724268978525527,0.5627573102147447
15,1,3,"Pr(N+ | sympt., Plac.)",0.8477011494252874,0.8061691325886818,0.8816406576820217
15,1,3,"Pr(N+ | sympt., mAb)",0.5773195876288659,0.4779146064474732,0.6708337374918132
15,1,3,"Pr(N+ | asympt., Plac.)",0.7155172413793104,0.6543193416229894,0.7696943178075527
15,1,3,"Pr(N+ | asympt., mAb)",0.44755244755244755,0.3684877717153971,0.5293612409512758
15,1,3,PE for infec.,0.5862068965517242,0.537035135410532,0.6314390650934087
15,1,3,PE for sympt. infec.,0.7212643678160919,0.6594065174430751,0.7726293085109888
15,1,3,PE for asympt. infec.,0.3836206896551724,0.2598777497773821,0.48739939187267667
15,1,3,RR for sympt. | infec.,0.6736111111111112,0.5664640275858861,0.7912689767896648
15,1,3,RR for N+ | infec.,0.6290672451193059,0.5469920393004042,0.713649099833514
15,1,3,RR for N+ | sympt.,0.6810414118469333,0.5612315423803431,0.7976398542899381
15,1,3,RR for N+ | asympt.,0.62549498694077,0.507632266364002,0.7561697339867264
16,1,3,Pr(Infec. | Plac.),0.7425,0.7110915893078188,0.7715906557324285
16,1,3,Pr(Infec. | mAb),0.32,0.28860150272687257,0.3531188927071709
16,1,3,Pr(Sympt. | Plac.),0.44875,0.4146113890973441,0.4833784457137378
16,1,3,Pr(Sympt. | mAb),0.135,0.11305682866203173,0.16043175096811182
16,1,3,Pr(Asympt. | Plac.),0.29375,0.26323323647796604,0.3262380499568754
16,1,3,Pr(Asympt. | mAb),0.185,0.1596203850320632,0.21339030697751277
16,1,3,"Pr(Sympt. | Infec., Plac.)",0.6043771043771043,0.5645039614074341,0.6429088872173554
16,1,3,"Pr(Sympt. | Infec., mAb)",0.421875,0.36297114591343,0.4830888316531124
16,1,3,"Pr(Asympt. | Infec., Plac.)",0.3956228956228956,0.3570911127826446,0.43549603859256586
16,1,3,"Pr(Asympt. | Infec., mAb)",0.578125,0.5169111683468876,0.63702885408657
16,1,3,"Pr(N+ | Infec., Plac.)",0.803030303030303,0.7691435813584327,0.8330227533586982
16,1,3,"Pr(N+ | Infec., mAb)",0.453125,0.3932873375109957,0.5143486490289297
16,1,3,"Pr(N+ | sympt., Plac.)",0.841225626740947,0.7998357090523589,0.875390327124152
16,1,3,"Pr(N+ | sympt., mAb)",0.5555555555555556,0.4615361820505991,0.645758555755339
16,1,3,"Pr(N+ | asympt., Plac.)",0.7446808510638298,0.6853062701135384,0.7961846760891229
16,1,3,"Pr(N+ | asympt., mAb)",0.3783783783783784,0.3042540516919688,0.4586565507245193
16,1,3,PE for infec.,0.569023569023569,0.5202828155658356,0.6141411288152785
16,1,3,PE for sympt. infec.,0.6991643454038997,0.6363993555441436,0.7518972467888163
16,1,3,PE for asympt. infec.,0.3702127659574468,0.24606356127178097,0.47463154007526975
16,1,3,RR for sympt. | infec.,0.698032729805014,0.5930947247878656,0.8123779429643145
16,1,3,RR for N+ | infec.,0.5642688679245284,0.48729179720443155,0.6448875745981159
16,1,3,RR for N+ | sympt.,0.660412067696836,0.5460585153522297,0.7737472769771624
16,1,3,RR for N+ | asympt.,0.5081081081081081,0.40398917564242864,0.6260646012663166
17,1,3,Pr(Infec. | Plac.),0.72,0.6878918156883542,0.7500054787811483
17,1,3,Pr(Infec. | mAb),0.3275,0.2958713566018553,0.360777355689103
17,1,3,Pr(Sympt. | Plac.),0.40375,0.37028860464135,0.4381313290282427
17,1,3,Pr(Sympt. | mAb),0.14125,0.11882711753619818,0.1671017261413744
17,1,3,Pr(Asympt. | Plac.),0.31625,0.2849701355337735,0.3492861014718125
17,1,3,Pr(Asympt. | mAb),0.18625,0.1607949836100948,0.21470376120896695
17,1,3,"Pr(Sympt. | Infec., Plac.)",0.5607638888888888,0.5199638670009806,0.6007587873300306
17,1,3,"Pr(Sympt. | Infec., mAb)",0.4312977099236641,0.37274781892629766,0.491833122813563
17,1,3,"Pr(Asympt. | Infec., Plac.)",0.4392361111111111,0.3992412126699693,0.48003613299901926
17,1,3,"Pr(Asympt. | Infec., mAb)",0.5687022900763359,0.5081668771864369,0.6272521810737024
17,1,3,"Pr(N+ | Infec., Plac.)",0.7899305555555556,0.7547976189876643,0.8212219031060184
17,1,3,"Pr(N+ | Infec., mAb)",0.4198473282442748,0.36166708175050355,0.4803440169460006
17,1,3,"Pr(N+ | sympt., Plac.)",0.8544891640866873,0.8118684761017851,0.8887770320484825
17,1,3,"Pr(N+ | sympt., mAb)",0.504424778761062,0.4136219231867867,0.5949366827232492
17,1,3,"Pr(N+ | asympt., Plac.)",0.7075098814229249,0.6486861205821527,0.7601263837624146
17,1,3,"Pr(N+ | asympt., mAb)",0.35570469798657717,0.28334947679993083,0.4353132451357094
17,1,3,PE for infec.,0.5451388888888888,0.4939720178726358,0.59245900036506
17,1,3,PE for sympt. infec.,0.6501547987616099,0.5774967566948124,0.7111504910807405
17,1,3,PE for asympt. infec.,0.4110671936758893,0.2976679600810844,0.5069474782648209
17,1,3,RR for sympt. | infec.,0.7691253279134073,0.6543391217898715,0.8950559153627231
17,1,3,RR for N+ | infec.,0.5314990353158292,0.4554089048573502,0.6124174550664744
17,1,3,RR for N+ | sympt.,0.5903232012312428,0.4818977330165968,0.7012650748307657
17,1,3,RR for N+ | asympt.,0.5027558021821453,0.3956372169681976,0.6259578169721607
18,1,3,Pr(Infec. | Plac.),0.735,0.7033471946426193,0.764406733540713
18,1,3,Pr(Infec. | mAb),0.335,0.3031505627087722,0.368426466439101
18,1,3,Pr(Sympt. | Plac.),0.4375,0.4035037708718645,0.4720935886538451
18,1,3,Pr(Sympt. | mAb),0.115,0.09470945302633343,0.13897028165203715
18,1,3,Pr(Asympt. | Plac.),0.2975,0.26684982013382574,0.3300856247294731
18,1,3,Pr(Asympt. | mAb),0.22,0.19267023523918328,0.25000593543599536
18,1,3,"Pr(Sympt. | Infec., Plac.)",0.5952380952380952,0.55507019481902,0.6341696739511937
18,1,3,"Pr(Sympt. | Infec., mAb)",0.34328358208955223,0.2890123213631891,0.4019840396613219
18,1,3,"Pr(Asympt. | Infec., Plac.)",0.40476190476190477,0.3658303260488063,0.44492980518098
18,1,3,"Pr(Asympt. | Infec., mAb)",0.6567164179104478,0.598015960338678,0.7109876786368109
18,1,3,"Pr(N+ | Infec., Plac.)",0.7908163265306123,0.7561066189341259,0.8217508374892054
18,1,3,"Pr(N+ | Infec., mAb)",0.44029850746268656,0.3821238958907522,0.5001604321185853
18,1,3,"Pr(N+ | sympt., Plac.)",0.8485714285714285,0.8072458598016635,0.8823285072417548
18,1,3,"Pr(N+ | sympt., mAb)",0.5760869565217391,0.4740544202364147,0.6720201509592516
18,1,3,"Pr(N+ | asympt., Plac.)",0.7058823529411765,0.6450929215154536,0.7601312301989929
18,1,3,"Pr(N+ | asympt., mAb)",0.3693181818181818,0.30151871463977026,0.44270044204610276
18,1,3,PE for infec.,0.5442176870748299,0.494050106571027,0.5907588433322617
18,1,3,PE for sympt. infec.,0.7371428571428571,0.6771409754983171,0.786723584833692
18,1,3,PE for asympt. infec.,0.26050420168067223,0.1254016016498416,0.37533187538886825
18,1,3,RR for sympt. | infec.,0.5767164179104477,0.4799075346977173,0.6852927089988177
18,1,3,RR for N+ | infec.,0.5567645642753972,0.480556847465804,0.6371131639991053
18,1,3,RR for N+ | sympt.,0.6788903528033963,0.5562315776937489,0.7980171124266023
18,1,3,RR for N+ | asympt.,0.5232007575757576,0.42102684200957413,0.6400612132853071
19,1,3,Pr(Infec. | Plac.),0.71375,0.6814647964790593,0.7439922339430142
19,1,3,Pr(Infec. | mAb),0.32875,0.29708391257313926,0.36205285252730485
19,1,3,Pr(Sympt. | Plac.),0.435,0.4010378274097924,0.46958342649694557
19,1,3,Pr(Sympt. | mAb),0.10625,0.0867460028642067,0.12951736214776322
19,1,3,Pr(Asympt. | Plac.),0.27875,0.24879275666834802,0.31082189605266364
19,1,3,Pr(Asympt. | mAb),0.2225,0.19504290764751522,0.252609368646635
19,1,3,"Pr(Sympt. | Infec., Plac.)",0.6094570928196147,0.5688366417466306,0.6486146190869939
19,1,3,"Pr(Sympt. | Infec., mAb)",0.3231939163498099,0.2695657280142461,0.3819127176103075
19,1,3,"Pr(Asympt. | Infec., Plac.)",0.3905429071803853,0.3513853809130061,0.43116335825336943
19,1,3,"Pr(Asympt. | Infec., mAb)",0.6768060836501901,0.6180872823896925,0.7304342719857541
19,1,3,"Pr(N+ | Infec., Plac.)",0.8003502626970228,0.7656040731200696,0.8310821866073962
19,1,3,"Pr(N+ | Infec., mAb)",0.5057034220532319,0.44563342450905297,0.5656092062772518
19,1,3,"Pr(N+ | sympt., Plac.)",0.8448275862068966,0.8030432641804857,0.8790821476582286
19,1,3,"Pr(N+ | sympt., mAb)",0.6,0.4937144282253916,0.6976376750117981
19,1,3,"Pr(N+ | asympt., Plac.)",0.7309417040358744,0.6691883958964492,0.7848732228899823
19,1,3,"Pr(N+ | asympt., mAb)",0.4606741573033708,0.3890525359332543,0.5339573206154399
19,1,3,PE for infec.,0.5394045534150613,0.48757272471037805,0.5873175662036458
19,1,3,PE for sympt. infec.,0.7557471264367817,0.697539037624862,0.8034406047405361
19,1,3,PE for asympt. infec.,0.2017937219730942,0.053513353885558335,0.32732039737721186
19,1,3,RR for sympt. | infec.,0.5302980638958088,0.43755203675612303,0.6351613604899277
19,1,3,RR for N+ | infec.,0.631852634556664,0.5535261257707557,0.7125076174568437
19,1,3,RR for N+ | sympt.,0.710204081632653,0.5817991866753578,0.832538510230641
19,1,3,RR for N+ | asympt.,0.6302474667401944,0.523973080340767,0.7480099381010605
20,1,3,Pr(Infec. | Plac.),0.72125,0.6891781039473363,0.751207243331652
20,1,3,Pr(Infec. | mAb),0.29375,0.26323323647796604,0.3262380499568754
20,1,3,Pr(Sympt. | Plac.),0.42375,0.3899520248426139,0.4582767537787519
20,1,3,Pr(Sympt. | mAb),0.1075,0.08788102147694288,0.13087039634451283
20,1,3,Pr(Asympt. | Plac.),0.2975,0.26684982013382574,0.3300856247294731
20,1,3,Pr(Asympt. | mAb),0.18625,0.1607949836100948,0.21470376120896695
20,1,3,"Pr(Sympt. | Infec., Plac.)",0.587521663778163,0.5469043856594386,0.6269812736133421
20,1,3,"Pr(Sympt. | Infec., mAb)",0.3659574468085106,0.3069856563657531,0.42924104267104973
20,1,3,"Pr(Asympt. | Infec., Plac.)",0.4124783362218371,0.37301872638665795,0.45309561434056156
20,1,3,"Pr(Asympt. | Infec., mAb)",0.6340425531914894,0.5707589573289502,0.693014343634247
20,1,3,"Pr(N+ | Infec., Plac.)",0.7920277296360485,0.7570339663855491,0.8231587779206592
20,1,3,"Pr(N+ | Infec., mAb)",0.4,0.3394579146555086,0.4637588290703602
20,1,3,"Pr(N+ | sympt., Plac.)",0.8584070796460177,0.81726974154068,0.8915126817866249
20,1,3,"Pr(N+ | sympt., mAb)",0.5116279069767442,0.4077672083537733,0.6144942289186514
20,1,3,"Pr(N+ | asympt., Plac.)",0.6974789915966386,0.636364278301116,0.7523201121188631
20,1,3,"Pr(N+ | asympt., mAb)",0.33557046979865773,0.2647302212846641,0.4146761362699027
20,1,3,PE for infec.,0.5927209705372616,0.5435881122294335,0.6378332826868435
20,1,3,PE for sympt. infec.,0.7463126843657817,0.6860119439997583,0.7957337747292134
20,1,3,PE for asympt. infec.,0.3739495798319328,0.25133187317801575,0.4772043940176367
20,1,3,RR for sympt. | infec.,0.6228833239189103,0.5162836102103093,0.7418678060062254
20,1,3,RR for N+ | infec.,0.5050328227571116,0.42651555714681144,0.5893342219352271
20,1,3,RR for N+ | sympt.,0.5960201390553824,0.4732948476728315,0.7202698631736116
20,1,3,RR for N+ | asympt.,0.48111910730169005,0.37464127215053933,0.6055056174994475
21,1,3,Pr(Infec. | Plac.),0.72125,0.6891781039473363,0.751207243331652
21,1,3,Pr(Infec. | mAb),0.32,0.28860150272687257,0.3531188927071709
21,1,3,Pr(Sympt. | Plac.),0.44375,0.40967247794726286,0.47836514562587573
21,1,3,Pr(Sympt. | mAb),0.12875,0.10730324895371114,0.15374506662900334
21,1,3,Pr(Asympt. | Plac.),0.2775,0.24759128971978242,0.3095353101917435
21,1,3,Pr(Asympt. | mAb),0.19125,0.16549787722469567,0.21995307883230933
21,1,3,"Pr(Sympt. | Infec., Plac.)",0.6152512998266898,0.5749146390718741,0.654063506307134
21,1,3,"Pr(Sympt. | Infec., mAb)",0.40234375,0.3441464041785611,0.4634285677796169
21,1,3,"Pr(Asympt. | Infec., Plac.)",0.3847487001733102,0.345936493692866,0.42508536092812593
21,1,3,"Pr(Asympt. | Infec., mAb)",0.59765625,0.5365714322203831,0.6558535958214389
21,1,3,"Pr(N+ | Infec., Plac.)",0.7816291161178509,0.7461166647464456,0.8134163972699273
21,1,3,"Pr(N+ | Infec., mAb)",0.46875,0.4085346505933857,0.5298893404332313
21,1,3,"Pr(N+ | sympt., Plac.)",0.847887323943662,0.8068192881810382,0.8815069738170799
21,1,3,"Pr(N+ | sympt., mAb)",0.5145631067961165,0.4192695708623863,0.6088094167620219
21,1,3,"Pr(N+ | asympt., Plac.)",0.6756756756756757,0.6115616912193607,0.7338133360555373
21,1,3,"Pr(N+ | asympt., mAb)",0.43790849673202614,0.3617695037194032,0.5170890573851491
21,1,3,PE for infec.,0.5563258232235702,0.5056855253241723,0.6030951849863715
21,1,3,PE for sympt. infec.,0.7098591549295774,0.6476769743769997,0.7618397919958717
21,1,3,PE for asympt. infec.,0.31081081081081086,0.17458835909859982,0.4251787630858207
21,1,3,RR for sympt. | infec.,0.653950264084507,0.5527340962108837,0.7648858518287704
21,1,3,RR for N+ | infec.,0.5997089800443459,0.5195126086665781,0.6835363489135882
21,1,3,RR for N+ | sympt.,0.6068767538625295,0.4924587238814121,0.7229084536017296
21,1,3,RR for N+ | asympt.,0.6481045751633987,0.5257020713976657,0.7864273960073912
22,1,3,Pr(Infec. | Plac.),0.7025,0.669914375270527,0.7331501798661743
22,1,3,Pr(Infec. | mAb),0.30625,0.27529830034216074,0.3390535141875388
22,1,3,Pr(Sympt. | Plac.),0.45,0.4158466633530462,0.4846312242675215
22,1,3,Pr(Sympt. | mAb),0.12875,0.10730324895371114,0.15374506662900334
22,1,3,Pr(Asympt. | Plac.),0.2525,0.22362645862857355,0.28373908509323614
22,1,3,Pr(Asympt. | mAb),0.1775,0.1525825157049412,0.2054998594477199
22,1,3,"Pr(Sympt. | Infec., Plac.)",0.6405693950177936,0.6000676905308451,0.6791624675584859
22,1,3,"Pr(Sympt. | Infec., mAb)",0.4204081632653061,0.3602930692290621,0.4829806353022156
22,1,3,"Pr(Asympt. | Infec., Plac.)",0.3594306049822064,0.32083753244151425,0.3999323094691549
22,1,3,"Pr(Asympt. | Infec., mAb)",0.5795918367346938,0.5170193646977843,0.6397069307709379
22,1,3,"Pr(N+ | Infec., Plac.)",0.8202846975088968,0.7864001079123398,0.8498205054557557
22,1,3,"Pr(N+ | Infec., mAb)",0.4857142857142857,0.4238361738753264,0.5480334653995182
22,1,3,"Pr(N+ | sympt., Plac.)",0.8583333333333333,0.81852026724049,0.8905797919892795
22,1,3,"Pr(N+ | sympt., mAb)",0.6504854368932039,0.5545002795113725,0.7356492592741801
22,1,3,"Pr(N+ | asympt., Plac.)",0.7524752475247525,0.6886182884309799,0.8069087088239846
22,1,3,"Pr(N+ | asympt., mAb)",0.36619718309859156,0.29145378158081886,0.4479893074606904
22,1,3,PE for infec.,0.5640569395017794,0.5124487647120508,0.6114863353476737
22,1,3,PE for sympt. infec.,0.7138888888888889,0.6527091995627095,0.7650609551076147
22,1,3,PE for asympt. infec.,0.29702970297029707,0.14976641336222196,0.41937947110172713
22,1,3,RR for sympt. | infec.,0.6563038548752834,0.556252129062726,0.7650634502937944
22,1,3,RR for N+ | infec.,0.5921289123024481,0.514158826105173,0.6726759172364345
22,1,3,RR for N+ | sympt.,0.7578471109435386,0.643029892955598,0.8645161210103994
22,1,3,RR for N+ | asympt.,0.48665678280207564,0.3827353728971084,0.6059136849732997
23,1,3,Pr(Infec. | Plac.),0.7175,0.6853201271380999,0.7476010617124311
23,1,3,Pr(Infec. | mAb),0.31625,0.2849701355337735,0.3492861014718125
23,1,3,Pr(Sympt. | Plac.),0.43,0.3961085887315542,0.46456045393724055
23,1,3,Pr(Sympt. | mAb),0.12125,0.10042246658182123,0.14569753214397838
23,1,3,Pr(Asympt. | Plac.),0.2875,0.257211291258672,0.31981973112874035
23,1,3,Pr(Asympt. | mAb),0.195,0.16902967789521636,0.2238854365902461
23,1,3,"Pr(Sympt. | Infec., Plac.)",0.5993031358885017,0.5586821660678408,0.6386037819371023
23,1,3,"Pr(Sympt. | Infec., mAb)",0.383399209486166,0.32565508437523105,0.4446312227073454
23,1,3,"Pr(Asympt. | Infec., Plac.)",0.40069686411149824,0.36139621806289757,0.44131783393215906
23,1,3,"Pr(Asympt. | Infec., mAb)",0.616600790513834,0.5553687772926545,0.6743449156247688
23,1,3,"Pr(N+ | Infec., Plac.)",0.7700348432055749,0.7338820060448208,0.802597326249323
23,1,3,"Pr(N+ | Infec., mAb)",0.5019762845849802,0.4407987356831326,0.5630947167391966
23,1,3,"Pr(N+ | sympt., Plac.)",0.8197674418604651,0.7756877192167013,0.8567843292443361
23,1,3,"Pr(N+ | sympt., mAb)",0.6391752577319587,0.5399919512124194,0.727755067878296
23,1,3,"Pr(N+ | asympt., Plac.)",0.6956521739130435,0.6333754798761686,0.7515006684932724
23,1,3,"Pr(N+ | asympt., mAb)",0.4166666666666667,0.3422145321890628,0.495124289717173
23,1,3,PE for infec.,0.559233449477352,0.5084544066182783,0.6060755585235236
23,1,3,PE for sympt. infec.,0.7180232558139534,0.6553323845332204,0.7700556931414906
23,1,3,PE for asympt. infec.,0.3217391304347825,0.19013934513505548,0.4326262628960348
23,1,3,RR for sympt. | infec.,0.6397417042007538,0.5367627887164186,0.7536683618703076
23,1,3,RR for N+ | infec.,0.6518877541895445,0.5685476792301917,0.7381887605442569
23,1,3,RR for N+ | sympt.,0.7797031512758645,0.654693604171475,0.897856934199712
23,1,3,RR for N+ | asympt.,0.5989583333333334,0.4842149141480126,0.7285193159689022
24,1,3,Pr(Infec. | Plac.),0.72625,0.6943262453654988,0.7560113131514328
24,1,3,Pr(Infec. | mAb),0.3375,0.3055790153571029,0.3709741194097419
24,1,3,Pr(Sympt. | Plac.),0.415,0.3813421960094451,0.44947021294551986
24,1,3,Pr(Sympt. | mAb),0.13875,0.11651705790377892,0.16443568015482207
24,1,3,Pr(Asympt. | Plac.),0.31125,0.28013205431357485,0.34417197145406797
24,1,3,Pr(Asympt. | mAb),0.19875,0.1725653514546645,0.22781392145925536
24,1,3,"Pr(Sympt. | Infec., Plac.)",0.5714285714285714,0.5308495264770186,0.6110692768981144
24,1,3,"Pr(Sympt. | Infec., mAb)",0.4111111111111111,0.35406803240833057,0.4706480635155177
24,1,3,"Pr(Asympt. | Infec., Plac.)",0.42857142857142855,0.38893072310188564,0.4691504735229814
24,1,3,"Pr(Asympt. | Infec., mAb)",0.5888888888888889,0.5293519364844823,0.6459319675916694
24,1,3,"Pr(N+ | Infec., Plac.)",0.7469879518072289,0.7100947616216747,0.7806365223381222
24,1,3,"Pr(N+ | Infec., mAb)",0.5,0.44077998739520863,0.5592200126047913
24,1,3,"Pr(N+ | sympt., Plac.)",0.8192771084337349,0.7743102584672288,0.8569399771184464
24,1,3,"Pr(N+ | sympt., mAb)",0.5945945945945946,0.5015792842185705,0.6812815067853825
24,1,3,"Pr(N+ | asympt., Plac.)",0.6506024096385542,0.5895016459383374,0.7071269226113609
24,1,3,"Pr(N+ | asympt., mAb)",0.4339622641509434,0.3593814512725849,0.5116587607711844
24,1,3,PE for infec.,0.5352839931153184,0.4841788919235177,0.5826702805391821
24,1,3,PE for sympt. infec.,0.6656626506024096,0.5959455921751253,0.7241752094991429
